"","GO_ID","gene","adj.pval.Origin","adj.pval.Treatment","adj.pval.LifeStage","adj.pval.Origin_x_Treatment","adj.pval.Origin_x_LifeStage","adj.pval.Treatment_x_LifeStage","adj.pval.Origin_x_Treatment_x_LifeStage","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"301","GO:0016021","Pastreoides24209",0.919300942499938,0.624083334648388,0.897660025358473,0.984671892518785,0.672159074397845,0.732286849806559,0.0329502281074277,NA,NA,NA,NA,NA,NA,NA,NA
"302","GO:0016021","Pastreoides28894",6.8445276813637e-55,4.36785830101418e-102,0,8.63628963961201e-108,2.03308881648972e-84,6.49099077992469e-49,4.02665641588668e-21,NA,NA,NA,NA,NA,NA,NA,NA
"303","GO:0016021","Pastreoides27461",4.7689897023292e-11,0.164431344866198,6.63054917182863e-07,0.282747568536256,0.929921245683885,0.669596279376854,0.0371640061211124,NA,NA,NA,NA,NA,NA,NA,NA
"304","GO:0016021","Pastreoides28896",0.605266424197971,6.22969243067557e-59,0,0,1.73540030737406e-43,8.47236373833817e-28,0.00015601147037834,NA,NA,NA,NA,NA,NA,NA,NA
"305","GO:0016021","Pastreoides64575",0.172541526833495,2.20010309012961e-77,4.18680978447993e-127,9.61154220805253e-07,3.1572748185055e-13,1.09064366066555e-54,0.00167288549245576,NA,NA,NA,NA,NA,NA,NA,NA
"306","GO:0016043","Pastreoides02486",0.00155899268137436,0.000175287400309534,0.000284527536354058,0.606837854069665,0.232666617618326,0.00417847473652389,0.00860870419621057,NA,NA,NA,NA,NA,NA,NA,NA
"307","GO:0016070","Pastreoides41700",0.064702591682976,0.000866385142605649,0.062734259347035,0.0267029381134405,0.274749555808394,0.980333620551171,0.000507118973903671,NA,NA,NA,NA,NA,NA,NA,NA
"308","GO:0016137","Pastreoides20503",0.0404204052034191,2.18583108658363e-19,0.193039103286292,0.219457253375188,0.753903013269926,0.803226977891536,0.0463145258485534,0.0202251018849773,0.999898208316753,1,2,"glycoside metabolic process","BP","other metabolic processes","P"
"309","GO:0016188","Pastreoides19269",0.959225691312476,0.229007277436836,0.896016608511049,0.143223398176703,0.636815442285595,0.959747474407593,0.0460776366612862,0.03004579446538,0.99969946417822,1,3,"synaptic vesicle maturation","BP","transport","P"
"310","GO:0016192","Pastreoides19269",0.959225691312476,0.229007277436836,0.896016608511049,0.143223398176703,0.636815442285595,0.959747474407593,0.0460776366612862,NA,NA,NA,NA,NA,NA,NA,NA
"311","GO:0016229","Pastreoides20503",0.0404204052034191,2.18583108658363e-19,0.193039103286292,0.219457253375188,0.753903013269926,0.803226977891536,0.0463145258485534,0.0208156586862429,0.999892144239011,1,2,"steroid dehydrogenase activity","MF","other molecular function","F"
"312","GO:0016323","Pastreoides09298",0.987799490818095,0.559431934575804,0.952468122915206,0.811532506559973,0.810408092726873,0.782489083705882,0.0155819392887026,NA,NA,NA,NA,NA,NA,NA,NA
"313","GO:0016324","Pastreoides30065",0.000746218063183134,0.871392878038758,0.809497830429803,0.928490986442606,0.568883043013391,0.660025507530847,0.00869992565743642,NA,NA,NA,NA,NA,NA,NA,NA
